# The All Sky Automated Survey Data
# gp@astrouw.edu.pl
#
# ################   DESCRIPTION   ###############
# The ASAS Photometric Catalog is maintained separately for each
# observed field, so for some stars independent 'datasets' of
# measurements are available. Their mean magnitudes may slightly differ.
#
# In each 'dataset' (starting with #dataset=0,1,2,...):
# 'desig' is ASAS designation (they may differ (by 1) at the last
# digit of the RA & DEC fields)
# 'cra', 'cdec' are initial Catalog coordinates
# 'ndata' is number of points in each dataset
# 'cmag_*',  'cmer_*' are reference magnitude & dispersion for each aperture
# 'nskip_*' is number of data points skipped when calculating 'cmag' & 'cmer'
# 'ra', 'dec', 'mag', 'mer' are coordinates, magnitude and dispersion
# calculated directly from the data
#
# Each data row consists of the following fields:
# -  HJD-2450000
# -  magnitudes (one for each aperture)
# -  frame errors describing average photometric quality of the frame (for each aperture)
# -  frame number
# -  grade :
#    A - best data, no 29.999 (not measured) indication
#    B - mean data, no 29.999 (not measured) indication
#    C - A and B with 29.999 (not measured) indication
#    D - worst data, probably useless
#
# ######### LIGHT CURVE BEGINS NEXT LINE ###########
#ndata= 227
#dataset= 1 ; 1 F0700-64_043
#desig= 065307-5935.7
#cra=    6.885405  06:53:07.5
#cdec= -59.595626 -59:35:44.3
#class= 0
#cmag_0= 11.981
#cmer_0=  0.274
#nskip_0= 1
#cmag_1= 11.978
#cmer_1=  0.274
#nskip_1= 1
#cmag_2= 11.973
#cmer_2=  0.267
#nskip_2= 1
#cmag_3= 11.973
#cmer_3=  0.268
#nskip_3= 1
#cmag_4= 11.983
#cmer_4=  0.271
#nskip_4= 4
#ra=    6.885404  06:53:07.5
#dec= -59.595600 -59:35:44.2
#     HJD      MAG_1  MAG_0  MAG_2  MAG_3  MAG_4    MER_1 MER_0 MER_2 MER_3 MER_4 GRADE FRAME
   3867.51818 11.655 11.667 11.662 11.634 11.620    0.051 0.035 0.027 0.031 0.030  A 189985
   3869.53528 11.713 11.712 11.679 11.670 11.668    0.060 0.043 0.027 0.029 0.030  A 190334
   3872.48266 11.799 11.856 11.875 11.875 11.872    0.030 0.027 0.020 0.019 0.024  A 190876
   3876.48446 12.041 12.028 12.016 12.002 12.017    0.034 0.030 0.021 0.020 0.025  A 191289
   3880.47469 12.318 12.354 12.362 12.370 12.372    0.039 0.039 0.031 0.050 0.051  A 191754
   3883.46548 12.327 12.339 12.352 12.389 12.380    0.043 0.041 0.028 0.030 0.036  A 192203
   3887.46930 11.941 11.888 11.877 11.861 11.905    0.070 0.047 0.037 0.036 0.036  A 192600
   3890.47756 11.962 11.952 11.945 11.957 11.983    0.040 0.032 0.022 0.022 0.024  A 193123
   3893.46626 12.138 12.144 12.152 12.145 12.158    0.064 0.045 0.034 0.035 0.039  A 193657
   3898.45252 11.746 11.739 11.681 11.634 11.625    0.063 0.039 0.026 0.032 0.033  A 194296
   4090.68519 11.783 11.741 11.743 11.747 11.785    0.092 0.075 0.057 0.049 0.041  A 209268
   4103.71453 12.264 12.291 12.287 12.304 12.346    0.060 0.036 0.023 0.022 0.020  A 210618
   4105.80064 12.241 12.157 12.135 12.131 12.147    0.072 0.037 0.026 0.024 0.022  A 210876
   4126.61396 12.324 12.333 12.332 12.313 12.280    0.054 0.039 0.022 0.018 0.019  A 211656
   4128.62795 12.131 12.145 12.125 12.079 12.117    0.060 0.053 0.034 0.026 0.022  A 211928
   4130.64627 11.608 11.586 11.603 11.602 11.599    0.073 0.049 0.036 0.031 0.029  A 212193
   4132.64028 12.324 12.324 99.999 99.999 99.999    0.092 0.060 0.040 0.035 0.031  C 212446
   4134.66152 12.265 12.127 11.989 11.884 11.845    0.111 0.064 0.049 0.044 0.040  A 212736
   4136.68160 12.038 11.991 11.953 11.925 11.936    0.059 0.039 0.029 0.024 0.023  A 212997
   4140.67741 12.318 12.289 12.267 12.253 12.204    0.077 0.051 0.033 0.024 0.023  A 213593
   4142.70520 12.141 12.173 12.146 12.155 12.181    0.110 0.067 0.044 0.037 0.033  A 213873
   4144.73037 11.796 11.861 11.857 11.865 11.889    0.106 0.100 0.088 0.032 0.028  B 214170
   4147.59894 11.630 11.630 11.622 11.625 11.643    0.061 0.048 0.030 0.024 0.021  A 214551
   4150.67098 11.897 11.873 11.865 11.842 11.841    0.046 0.032 0.023 0.021 0.020  A 214825
   4152.68479 11.426 11.471 11.474 11.472 11.471    0.039 0.028 0.019 0.018 0.015  A 215136
   4154.70030 12.319 12.324 12.318 12.323 12.331    0.052 0.048 0.024 0.019 0.017  A 215437
   4156.69985 12.145 12.146 12.107 12.088 12.072    0.073 0.061 0.043 0.037 0.032  A 215734
   4158.73003 11.806 11.778 11.739 11.711 11.722    0.062 0.051 0.037 0.031 0.028  A 216022
   4160.70961 12.024 12.024 12.048 12.072 12.097    0.093 0.058 0.043 0.042 0.041  A 216328
   4162.71817 12.312 12.358 12.321 12.253 12.234    0.069 0.038 0.028 0.026 0.025  A 216654
   4165.58384 12.349 12.323 12.259 12.181 12.160    0.120 0.075 0.045 0.040 0.044  B 217023
   4168.61744 12.307 12.290 12.284 12.309 12.323    0.062 0.053 0.036 0.033 0.033  A 217450
   4173.59501 12.086 12.046 12.070 12.101 12.124    0.064 0.044 0.030 0.027 0.025  A 218058
   4175.59818 11.586 11.589 11.639 11.672 11.666    0.073 0.052 0.036 0.030 0.028  A 218368
   4181.56976 11.904 11.955 11.930 11.941 11.973    0.039 0.034 0.021 0.018 0.017  A 219088
   4183.57753 11.780 11.780 11.791 11.817 11.834    0.085 0.057 0.039 0.029 0.029  A 219387
   4185.57865 12.167 12.214 12.184 12.179 12.200    0.072 0.059 0.042 0.032 0.028  A 219673
   4189.57989 11.487 11.498 11.474 11.465 11.482    0.034 0.035 0.021 0.017 0.015  A 220076
   4191.58873 12.241 12.220 12.192 12.176 12.200    0.046 0.040 0.033 0.031 0.029  A 220392
   4193.59473 12.121 12.212 12.184 12.192 12.270    0.063 0.047 0.032 0.029 0.024  A 220719
   4196.61055 12.279 12.240 12.220 12.202 12.281    0.043 0.042 0.027 0.022 0.020  A 221038
   4199.58233 12.340 12.321 12.307 12.251 12.225    0.074 0.061 0.043 0.040 0.038  A 221367
   4202.54726 12.249 12.188 12.210 12.215 12.231    0.081 0.076 0.066 0.064 0.064  B 221618
   4205.52129 12.333 12.336 12.260 12.262 12.285    0.067 0.045 0.037 0.038 0.039  A 222071
   4213.54301 12.276 12.283 12.260 12.259 12.302    0.090 0.049 0.034 0.030 0.030  A 222552
   4227.47784 12.162 12.187 12.158 12.154 12.161    0.049 0.043 0.027 0.023 0.022  A 223101
   4229.50427 11.789 11.884 11.879 11.857 11.860    0.054 0.043 0.027 0.020 0.019  A 223468
   4231.50866 11.658 11.628 11.618 11.637 11.669    0.069 0.051 0.029 0.022 0.020  A 223828
   4233.51637 12.325 12.281 12.290 12.280 12.293    0.038 0.037 0.024 0.021 0.019  A 224176
   4235.51932 12.031 12.024 12.012 12.002 12.012    0.051 0.039 0.028 0.023 0.022  A 224545
   4246.48341 11.853 11.854 11.870 11.881 11.891    0.036 0.033 0.022 0.018 0.016  A 226166
   4253.47811 12.316 12.315 12.330 12.389 12.468    0.050 0.045 0.030 0.024 0.023  A 226791
   4258.45439 12.231 12.263 12.270 12.275 12.253    0.043 0.035 0.021 0.017 0.016  A 227456
   4399.87032 12.023 11.989 11.974 11.949 11.924    0.039 0.036 0.024 0.020 0.018  A 244910
   4418.81796 11.422 11.375 11.410 11.416 11.424    0.044 0.035 0.022 0.017 0.016  A 246361
   4421.78968 11.501 11.444 11.472 11.502 11.535    0.054 0.038 0.024 0.019 0.017  A 246592
   4424.83746 11.766 11.780 11.721 11.694 11.689    0.043 0.037 0.025 0.020 0.017  A 246847
   4427.82010 11.839 11.841 11.837 11.822 11.777    0.038 0.033 0.020 0.018 0.016  A 247115
   4432.78325 11.445 11.450 11.463 11.462 11.462    0.043 0.034 0.021 0.017 0.015  A 247716
   4435.71511 11.709 11.727 11.741 11.757 11.783    0.054 0.038 0.023 0.019 0.017  A 248056
   4440.79901 12.193 12.333 12.376 12.389 12.386    0.040 0.034 0.021 0.018 0.017  A 248715
   4443.74865 12.350 12.416 12.384 12.356 12.346    0.285 0.063 0.055 0.040 0.040  D 249014
   4456.72990 12.226 12.188 12.179 12.190 12.231    0.044 0.033 0.023 0.020 0.018  A 250480
   4459.64788 12.039 12.081 12.045 12.016 12.040    0.054 0.046 0.031 0.025 0.020  A 250812
   4461.73693 11.869 11.871 11.861 11.865 11.906    0.043 0.034 0.023 0.019 0.017  A 251068
   4464.63670 11.744 11.786 11.747 11.738 11.749    0.043 0.036 0.024 0.021 0.019  A 251414
   4466.73668 11.407 11.411 11.445 11.469 11.485    0.072 0.060 0.030 0.028 0.026  A 251676
   4469.65767 11.488 11.427 11.431 11.431 11.471    0.041 0.035 0.020 0.018 0.015  A 251987
   4472.73489 11.617 11.605 11.583 11.586 11.611    0.075 0.058 0.040 0.026 0.024  A 252259
   4475.62870 11.600 11.572 11.576 11.591 11.609    0.053 0.036 0.024 0.022 0.020  A 252590
   4478.63819 11.768 11.699 11.704 11.697 11.655    0.042 0.042 0.028 0.020 0.017  A 252878
   4480.74830 11.470 11.463 11.587 11.795 11.838    0.081 0.060 0.051 0.049 0.048  A 253170
   4484.63700 11.933 11.922 11.914 11.906 11.875    0.042 0.036 0.023 0.022 0.020  A 253477
   4486.69874 11.562 11.513 11.486 11.452 11.430    0.048 0.035 0.024 0.020 0.018  A 253729
   4488.74372 12.335 12.340 12.377 12.417 12.366    0.036 0.035 0.023 0.019 0.017  A 253978
   4491.58775 12.410 12.407 12.399 12.367 12.381    0.050 0.038 0.029 0.027 0.030  A 254260
   4493.64331 12.195 12.168 12.157 12.155 12.178    0.055 0.044 0.028 0.022 0.020  A 254526
   4499.63398 12.291 12.243 12.247 12.244 12.254    0.064 0.038 0.026 0.023 0.023  A 255026
   4501.73982 12.244 12.201 12.207 12.248 12.242    0.050 0.035 0.022 0.020 0.019  A 255316
   4504.63599 12.111 12.171 12.118 12.111 12.182    0.052 0.041 0.024 0.021 0.018  A 255702
   4506.71835 11.906 11.890 11.896 11.886 11.883    0.093 0.043 0.028 0.025 0.023  A 256019
   4509.59579 11.632 11.684 11.640 11.616 11.581    0.057 0.042 0.029 0.025 0.024  A 256409
   4511.61781 12.177 12.209 12.151 12.137 12.164    0.050 0.040 0.026 0.022 0.021  A 256678
   4516.70262 12.228 12.264 12.233 12.154 12.012    0.039 0.035 0.024 0.022 0.020  A 257143
   4518.75051 12.235 12.168 12.144 12.081 12.021    0.052 0.039 0.024 0.021 0.019  A 257450
   4521.56991 12.058 12.063 12.082 12.064 12.048    0.052 0.043 0.030 0.025 0.029  A 257820
   4523.58936 11.542 11.573 11.494 11.428 11.410    0.043 0.037 0.025 0.022 0.019  A 258136
   4525.61929 12.325 12.299 12.305 12.332 12.413    0.043 0.036 0.025 0.021 0.018  A 258430
   4527.63927 12.347 12.392 12.390 12.388 12.448    0.080 0.060 0.049 0.046 0.046  A 258734
   4529.69558 12.136 12.147 12.146 12.135 12.089    0.054 0.039 0.025 0.023 0.021  A 259056
   4532.61120 12.046 12.006 11.971 11.948 11.951    0.040 0.033 0.021 0.018 0.017  A 259478
   4535.69589 12.241 12.157 12.195 12.262 12.369    0.035 0.037 0.026 0.022 0.020  A 259790
   4538.56183 12.187 12.165 12.159 12.145 12.161    0.066 0.053 0.034 0.027 0.021  A 260201
   4540.57783 11.772 11.743 11.704 11.667 11.668    0.048 0.042 0.030 0.024 0.022  A 260489
   4542.59154 12.055 12.021 12.040 12.043 12.065    0.039 0.037 0.024 0.020 0.018  A 260812
   4546.61683 11.957 11.976 11.979 11.980 11.986    0.045 0.035 0.025 0.022 0.023  A 261430
   4548.61192 11.514 11.481 11.484 11.490 11.539    0.052 0.044 0.030 0.023 0.022  A 261766
   4551.59732 11.597 11.584 11.600 11.587 11.576    0.052 0.037 0.025 0.023 0.019  A 262084
   4555.62848 12.277 12.274 12.282 12.318 12.382    0.037 0.036 0.021 0.018 0.015  A 262698
   4557.63476 11.882 11.870 11.866 11.850 11.787    0.047 0.039 0.026 0.022 0.020  A 263026
   4560.54288 11.852 11.855 11.838 11.815 11.803    0.039 0.033 0.024 0.020 0.018  A 263492
   4562.56750 11.439 11.431 11.438 11.447 11.453    0.050 0.044 0.032 0.025 0.021  A 263840
   4564.61928 12.281 12.315 12.292 12.278 12.275    0.036 0.035 0.025 0.022 0.019  A 264190
   4566.62958 12.225 12.229 12.253 12.261 12.208    0.049 0.037 0.025 0.022 0.022  A 264527
   4569.51655 11.912 11.937 11.948 11.948 11.935    0.062 0.058 0.052 0.051 0.049  A 264960
   4571.54034 11.680 11.696 11.673 11.633 11.618    0.039 0.035 0.023 0.019 0.018  A 265304
   4573.57646 11.736 11.727 11.713 11.729 11.761    0.046 0.037 0.028 0.023 0.022  A 265663
   4576.50220 12.094 12.148 12.168 12.163 12.148    0.050 0.041 0.029 0.023 0.021  A 266107
   4580.50388 12.011 12.043 12.040 12.036 12.057    0.073 0.055 0.034 0.029 0.030  A 266516
   4583.54730 12.137 12.147 12.132 12.051 12.001    0.060 0.058 0.052 0.050 0.049  A 266754
   4587.56721 12.136 12.104 12.109 12.152 12.250    0.040 0.036 0.027 0.024 0.021  A 267231
   4590.48048 12.533 12.486 12.455 12.425 12.434    0.040 0.033 0.023 0.020 0.017  A 267729
   4592.54276 12.322 12.330 12.360 12.384 12.384    0.037 0.031 0.021 0.019 0.018  A 268098
   4595.48459 12.210 12.282 12.274 12.317 12.409    0.039 0.034 0.023 0.019 0.016  A 268618
   4597.49760 12.012 11.995 11.942 11.880 11.836    0.036 0.038 0.024 0.022 0.020  A 268981
   4600.50947 12.156 12.097 12.082 12.054 12.100    0.046 0.035 0.026 0.022 0.019  A 269344
   4603.51415 12.203 12.261 12.270 12.208 12.141    0.073 0.069 0.048 0.031 0.030  A 269845
   4608.46027 11.818 11.817 11.797 11.782 11.771    0.064 0.046 0.029 0.024 0.021  A 270264
   4616.47972 11.638 11.618 11.599 11.582 11.580    0.043 0.042 0.027 0.024 0.021  A 271121
   4622.45582 11.885 11.860 11.868 11.902 11.956    0.050 0.041 0.030 0.026 0.024  A 271818
   4693.91028 11.755 11.712 11.718 11.715 11.759    0.060 0.053 0.041 0.036 0.036  A 282101
   4717.85877 12.601 12.685 12.690 12.671 12.647    0.073 0.066 0.056 0.054 0.053  A 284956
   4744.82686 11.876 11.858 11.840 11.831 11.828    0.058 0.042 0.029 0.026 0.025  A 288026
   4766.84006 11.543 11.544 11.582 11.591 11.624    0.057 0.039 0.024 0.020 0.017  A 290939
   4772.79284 11.678 11.706 11.698 11.692 11.717    0.037 0.031 0.021 0.017 0.016  A 291764
   4815.67400 11.986 11.973 11.981 11.984 11.992    0.041 0.035 0.025 0.024 0.021  A 296813
   4818.72672 12.059 12.091 12.051 12.002 11.970    0.057 0.039 0.026 0.022 0.020  A 297119
   4821.65918 12.095 12.083 12.019 11.979 12.003    0.045 0.033 0.024 0.022 0.020  A 297485
   4823.77994 12.048 12.025 11.988 11.956 11.967    0.034 0.029 0.020 0.019 0.017  A 297790
   4826.72946 11.984 12.022 12.014 12.010 12.015    0.048 0.039 0.025 0.021 0.018  A 298139
   4829.66785 11.988 11.960 11.957 11.964 12.033    0.040 0.033 0.021 0.018 0.016  A 298524
   4832.64870 12.155 12.170 12.213 12.244 12.206    0.074 0.065 0.062 0.063 0.063  B 298881
   4834.78830 11.923 11.883 11.902 11.902 11.899    0.091 0.061 0.046 0.041 0.039  A 299191
   4837.63600 11.648 11.677 11.634 11.608 11.635    0.054 0.038 0.026 0.022 0.021  A 299512
   4839.70252 11.630 11.626 11.668 11.713 11.793    0.064 0.046 0.034 0.030 0.027  A 299801
   4844.68809 12.240 12.212 12.212 12.273 12.326    0.062 0.047 0.031 0.025 0.021  A 300351
   4847.66337 12.229 12.319 12.320 12.317 12.299    0.048 0.044 0.032 0.021 0.019  A 300685
   4849.76076 12.169 12.169 12.106 12.013 11.964    0.058 0.040 0.026 0.023 0.020  A 300969
   4852.63880 12.186 12.155 12.131 12.086 12.075    0.049 0.048 0.035 0.030 0.025  A 301311
   4855.65102 12.193 12.177 12.121 12.085 12.040    0.062 0.052 0.032 0.023 0.020  A 301566
   4857.75201 12.086 12.085 12.087 12.123 12.134    0.075 0.044 0.033 0.031 0.029  A 301848
   4861.61400 12.592 12.607 12.722 12.851 12.736    0.073 0.044 0.031 0.026 0.023  A 302162
   4863.67096 12.107 12.078 12.046 12.002 12.072    0.054 0.041 0.029 0.026 0.026  A 302455
   4865.78041 11.970 12.018 11.980 11.903 11.904    0.080 0.046 0.035 0.033 0.031  A 302709
   4868.64982 11.836 11.818 11.797 11.804 11.836    0.064 0.048 0.035 0.029 0.024  A 303003
   4870.74552 11.516 11.543 11.522 11.508 11.521    0.052 0.037 0.023 0.019 0.017  A 303283
   4873.64009 11.429 11.425 11.507 11.603 11.641    0.055 0.060 0.031 0.028 0.028  A 303651
   4876.62324 11.417 11.393 11.378 11.352 11.344    0.089 0.057 0.039 0.032 0.029  A 303969
   4881.62178 12.266 12.211 12.227 12.249 12.268    0.046 0.038 0.023 0.021 0.019  A 304548
   4883.75658 12.263 12.286 12.277 12.270 12.300    0.062 0.042 0.028 0.026 0.024  A 304833
   4894.63014 12.214 12.172 12.170 12.198 12.227    0.060 0.050 0.045 0.056 0.054  A 306087
   4898.64138 12.278 12.199 12.100 12.153 12.237    0.079 0.072 0.080 0.096 0.115  B 306351
   4902.64439 11.975 11.993 11.979 12.003 12.023    0.092 0.063 0.058 0.064 0.069  B 306917
   4905.64531 12.069 12.053 12.039 12.014 12.041    0.091 0.057 0.053 0.061 0.067  B 307360
   4914.52387 12.074 12.184 12.192 12.246 12.333    0.073 0.052 0.045 0.052 0.058  A 308092
   4919.54831 11.877 11.887 11.891 11.925 11.956    0.054 0.048 0.044 0.049 0.052  A 308849
   4924.49422 11.449 11.504 11.452 11.437 11.455    0.048 0.047 0.044 0.052 0.057  A 309239
   4928.49580 12.201 12.222 12.273 12.328 12.383    0.054 0.053 0.054 0.063 0.074  B 309528
   4931.54912 12.268 12.209 12.281 12.348 12.476    0.051 0.054 0.056 0.065 0.073  B 309893
   4933.59417 11.933 11.881 11.820 11.717 11.660    0.056 0.056 0.059 0.070 0.082  B 310227
   4935.61524 11.410 11.399 11.380 11.366 11.318    0.065 0.058 0.062 0.074 0.084  B 310552
   4938.55558 11.510 11.542 11.535 11.548 11.569    0.090 0.054 0.058 0.061 0.068  B 310975
   4941.55195 11.688 11.719 11.753 11.826 11.987    0.061 0.057 0.057 0.065 0.074  B 311439
   4946.57599 11.933 11.895 11.876 11.860 11.838    0.059 0.053 0.052 0.060 0.070  B 312202
   4949.49751 12.204 12.134 12.025 11.946 11.982    0.059 0.054 0.054 0.064 0.072  B 312683
   4954.50110 12.278 12.295 12.279 12.237 12.152    0.052 0.048 0.044 0.050 0.057  A 313465
   4959.54287 12.147 12.171 12.172 12.117 12.140    0.055 0.053 0.053 0.063 0.074  B 313761
   4962.52632 12.176 12.164 12.179 12.206 12.177    0.044 0.045 0.043 0.049 0.056  A 314092
   4965.50311 12.157 12.132 12.106 12.108 12.166    0.059 0.056 0.055 0.060 0.066  B 314485
   4968.50105 12.252 12.319 12.301 12.220 12.350    0.061 0.057 0.062 0.075 0.086  B 314972
   4972.50539 11.770 11.785 11.798 11.796 11.737    0.052 0.052 0.052 0.061 0.069  B 315411
   4985.45322 12.199 12.280 12.168 12.070 12.103    0.064 0.065 0.067 0.081 0.093  B 316387
   4988.46147 12.144 12.058 11.992 11.901 11.900    0.056 0.051 0.047 0.056 0.063  B 316902
   5042.92542 12.339 12.387 12.343 12.338 12.358    0.050 0.051 0.047 0.052 0.055  A 322652
   5134.87061 11.986 11.984 11.974 11.940 11.900    0.055 0.055 0.054 0.064 0.074  B 331904
   5160.75874 12.223 12.256 12.182 12.098 12.077    0.081 0.070 0.069 0.078 0.087  B 334049
   5166.74107 12.253 12.306 12.301 12.257 12.278    0.055 0.050 0.047 0.054 0.062  A 334713
#dataset= 2 ; 2 F0624-56_068
#desig= 065305-5936.0
#cra=    6.884729  06:53:05.0
#cdec= -59.600648 -59:36:02.3
#class= 0
#cmag_0= 12.681
#cmer_0=  0.443
#nskip_0= 0
#cmag_1= 12.442
#cmer_1=  0.220
#nskip_1= 0
#cmag_2= 12.355
#cmer_2=  0.236
#nskip_2= 0
#cmag_3= 12.342
#cmer_3=  0.239
#nskip_3= 0
#cmag_4= 12.375
#cmer_4=  0.234
#nskip_4= 0
#ra=    6.884746  06:53:05.1
#dec= -59.600277 -59:36:01.0
#     HJD      MAG_0  MAG_1  MAG_2  MAG_3  MAG_4    MER_0 MER_1 MER_2 MER_3 MER_4 GRADE FRAME
   2070.44787 29.999 29.999 29.999 29.999 29.999    0.069 0.063 0.062 0.062 0.060  C 22446
   2205.72204 29.999 29.999 29.999 29.999 29.999    0.175 0.168 0.159 0.159 0.158  C 37380
   2278.65247 12.270 12.306 12.280 12.348 12.421    0.105 0.103 0.099 0.082 0.070  B 46603
   2280.64877 12.896 12.618 12.612 12.684 12.753    0.135 0.122 0.101 0.092 0.082  B 46926
   2638.77914 29.999 29.999 29.999 29.999 29.999    0.072 0.056 0.044 0.043 0.041  C 32732
   2893.83092 29.999 29.999 29.999 29.999 29.999    0.065 0.055 0.035 0.030 0.027  C 70958
   2970.68245 29.999 29.999 29.999 29.999 29.999    0.027 0.029 0.017 0.016 0.015  C 82143
   2977.70918 29.999 29.999 29.999 29.999 29.999    0.032 0.042 0.029 0.035 0.043  C 83015
   4438.69847 29.999 29.999 29.999 29.999 29.999    0.043 0.036 0.023 0.020 0.017  C 248426
   4506.71835 12.879 12.405 12.174 11.994 11.953    0.093 0.043 0.028 0.025 0.023  A 256019
#dataset= 2 ; 3 F0624-56_068
#desig= 065305-5935.8
#cra=    6.884801  06:53:05.3
#cdec= -59.596341 -59:35:46.8
#class= 0
#cmag_0= 12.238
#cmer_0=  0.244
#nskip_0= 0
#cmag_1= 12.384
#cmer_1=  0.211
#nskip_1= 0
#cmag_2= 12.417
#cmer_2=  0.188
#nskip_2= 0
#cmag_3= 12.436
#cmer_3=  0.185
#nskip_3= 0
#cmag_4= 12.479
#cmer_4=  0.250
#nskip_4= 0
#ra=    6.884801  06:53:05.3
#dec= -59.596341 -59:35:46.8
#     HJD      MAG_0  MAG_1  MAG_2  MAG_3  MAG_4    MER_0 MER_1 MER_2 MER_3 MER_4 GRADE FRAME
   1906.65645 29.999 29.999 29.999 29.999 29.999    0.100 0.084 0.071 0.072 0.082  C 4161
   1926.62314 29.999 29.999 29.999 29.999 29.999    0.172 0.148 0.105 0.099 0.100  C 6440
   1996.53080 29.999 29.999 29.999 29.999 29.999    0.056 0.055 0.047 0.048 0.043  C 13798
   1998.53014 12.117 12.175 12.232 12.252 12.231    0.089 0.093 0.083 0.080 0.074  B 14200
   2236.73928 12.458 12.453 12.429 12.452 12.410    0.049 0.043 0.029 0.031 0.026  A 41149
   2240.72521 11.778 11.748 11.755 11.798 11.752    0.065 0.058 0.045 0.045 0.034  A 41619
   2241.72860 12.220 12.163 12.142 12.137 12.118    0.043 0.038 0.025 0.027 0.023  A 41780
   2265.67747 11.568 11.562 11.552 11.549 11.536    0.077 0.075 0.080 0.079 0.068  B 44995
   2273.65361 12.490 12.595 12.606 12.636 12.730    0.108 0.111 0.099 0.086 0.077  B 45867
   2275.65390 12.713 12.668 12.606 12.622 12.776    0.121 0.130 0.107 0.089 0.085  B 46172
   2495.91269 29.999 29.999 29.999 29.999 29.999    0.052 0.053 0.044 0.046 0.043  C 14922
   2621.73534 29.999 29.999 29.999 29.999 29.999    0.052 0.049 0.032 0.038 0.046  C 29842
   2652.63374 29.999 29.999 29.999 29.999 29.999    0.037 0.043 0.037 0.028 0.026  C 34584
   2839.94077 29.999 29.999 29.999 29.999 29.999    0.131 0.123 0.120 0.118 0.117  C 64238
   2902.83864 29.999 29.999 29.999 29.999 29.999    0.102 0.107 0.102 0.099 0.098  C 72598
   2906.80336 29.999 29.999 29.999 29.999 29.999    0.038 0.041 0.027 0.026 0.027  C 73247
#dataset= 2 ; 4 F0624-56_068
#desig= 065309-5935.4
#cra=    6.885907  06:53:09.3
#cdec= -59.589815 -59:35:23.3
#class= 0
#cmag_0= 12.100
#cmer_0=  0.227
#nskip_0= 1
#cmag_1= 12.039
#cmer_1=  0.095
#nskip_1= 0
#cmag_2= 12.039
#cmer_2=  0.095
#nskip_2= 0
#cmag_3= 12.045
#cmer_3=  0.095
#nskip_3= 0
#cmag_4= 12.086
#cmer_4=  0.099
#nskip_4= 0
#ra=    6.885907  06:53:09.3
#dec= -59.589815 -59:35:23.3
#     HJD      MAG_0  MAG_1  MAG_2  MAG_3  MAG_4    MER_0 MER_1 MER_2 MER_3 MER_4 GRADE FRAME
   1902.65732 29.999 29.999 29.999 29.999 29.999    0.179 0.134 0.110 0.110 0.118  C 3517
   1908.65606 29.999 29.999 29.999 29.999 29.999    0.179 0.149 0.120 0.122 0.128  C 4481
   2011.51570 29.999 29.999 29.999 29.999 29.999    0.103 0.104 0.068 0.059 0.066  C 15528
   2177.82535 29.999 29.999 29.999 29.999 29.999    0.255 0.250 0.243 0.247 0.247  D 33510
   2221.70829 29.999 29.999 29.999 29.999 29.999    0.158 0.155 0.157 0.157 0.156  C 39060
   2236.73928 12.506 12.528 12.516 12.531 12.485    0.049 0.043 0.029 0.031 0.026  A 41149
   2264.67676 12.187 12.221 12.214 12.247 12.264    0.076 0.072 0.052 0.064 0.059  A 44838
   2266.67015 12.116 12.089 12.050 12.045 12.085    0.066 0.074 0.062 0.068 0.058  A 45153
   2272.66547 12.580 12.287 12.177 12.166 12.237    0.094 0.097 0.098 0.081 0.071  B 45734
   2278.65247 12.604 12.392 12.367 12.414 12.399    0.105 0.103 0.099 0.082 0.070  B 46603
   2279.65098 11.839 11.940 11.985 12.048 12.052    0.170 0.158 0.133 0.107 0.091  B 46768
   2291.62324 11.792 11.988 12.028 12.033 12.087    0.152 0.138 0.105 0.096 0.082  B 47866
   2721.60515 29.999 29.999 29.999 29.999 29.999    0.136 0.102 0.075 0.060 0.062  C 46470
   2910.81967 29.999 29.999 29.999 29.999 29.999    0.038 0.041 0.030 0.027 0.025  C 73802
   2961.73795 29.999 29.999 29.999 29.999 29.999    0.058 0.058 0.036 0.030 0.025  C 80959
   3700.80137 29.999 29.999 29.999 29.999 29.999    0.031 0.035 0.023 0.021 0.021  C 168097
   4178.68096 29.999 29.999 29.999 29.999 29.999    0.069 0.056 0.041 0.032 0.026  C 218708
   4238.51134 29.999 29.999 29.999 29.999 29.999    0.077 0.060 0.049 0.040 0.041  C 224970
   4249.47142 29.999 29.999 29.999 29.999 29.999    0.279 0.268 0.258 0.253 0.244  D 226564
   4514.67243 29.999 29.999 29.999 29.999 29.999    0.367 0.370 0.371 0.371 0.362  D 256912
   4553.63975 29.999 29.999 29.999 29.999 29.999    0.119 0.121 0.116 0.114 0.113  C 262395
   4611.46643 29.999 29.999 29.999 29.999 29.999    0.368 0.373 0.364 0.354 0.357  D 270710
#ndata= 590
#dataset= 3 ; 1 F0712-56_069
#desig= 065309-5936.0
#cra=    6.885941  06:53:09.4
#cdec= -59.600624 -59:36:02.2
#class= 0
#cmag_0= 12.600
#cmer_0=  0.079
#nskip_0= 0
#cmag_1= 12.407
#cmer_1=  0.008
#nskip_1= 0
#cmag_2= 12.041
#cmer_2=  0.033
#nskip_2= 0
#cmag_3= 11.809
#cmer_3=  0.037
#nskip_3= 0
#cmag_4= 11.662
#cmer_4=  0.021
#nskip_4= 0
#ra=    6.885941  06:53:09.4
#dec= -59.600624 -59:36:02.2
